Date,Settle,Open,High,Low,Volume,Interest
2016-05-23,424.6,0.0,0.0,0.0,0.0,20.0
2016-05-24,432.85,0.0,0.0,0.0,0.0,20.0
2016-05-25,438.35,0.0,0.0,0.0,0.0,20.0
2016-05-26,440.2,0.0,0.0,0.0,0.0,20.0
2016-05-27,441.95,0.0,0.0,0.0,0.0,20.0
2016-05-30,442.8,0.0,0.0,0.0,0.0,20.0
2016-05-31,438.95,439.2,439.2,438.5,2.0,20.0
2016-06-01,437.9,436.5,436.95,436.15,5.0,20.0
2016-06-02,438.7,440.1,440.1,440.1,1.0,17.0
2016-06-03,436.25,435.15,435.15,435.15,1.0,16.0
2016-06-06,437.2,0.0,0.0,0.0,0.0,16.0
2016-06-07,442.65,0.0,0.0,0.0,0.0,16.0
2016-06-08,441.2,0.0,0.0,0.0,0.0,16.0
2016-06-09,437.2,0.0,0.0,0.0,0.0,16.0
2016-06-10,426.8,431.95,431.95,427.5,5.0,16.0
2016-06-13,419.25,420.1,420.1,420.1,1.0,15.0
2016-06-14,410.05,413.6,413.6,410.2,4.0,16.0
2016-06-15,410.5,0.0,0.0,0.0,0.0,19.0
2016-06-16,409.6,0.0,0.0,0.0,0.0,19.0
2016-06-17,412.75,415.3,415.3,415.3,1.0,19.0
2016-06-20,427.55,424.0,428.25,424.0,3.0,19.0
2016-06-21,431.45,431.95,431.95,431.95,1.0,19.0
2016-06-22,432.55,434.75,434.75,434.75,1.0,19.0
2016-06-23,441.15,0.0,0.0,0.0,0.0,19.0
2016-06-24,415.55,412.75,412.95,412.75,2.0,19.0
2016-06-27,403.0,0.0,0.0,0.0,0.0,19.0
2016-06-28,408.65,409.9,409.9,409.9,5.0,21.0
2016-06-29,421.25,414.5,417.95,414.5,6.0,21.0
2016-06-30,427.1,0.0,0.0,0.0,0.0,19.0
2016-07-01,429.9,426.9,426.9,426.9,1.0,19.0
2016-07-04,426.75,0.0,0.0,0.0,0.0,20.0
2016-07-05,422.05,421.9,422.5,421.65,4.0,20.0
2016-07-06,413.8,413.8,416.5,413.8,14.0,23.0
2016-07-07,418.1,416.15,419.8,416.15,6.0,31.0
2016-07-08,425.55,424.1,424.1,424.1,1.0,32.0
2016-07-11,432.45,429.35,431.3,429.35,14.0,34.0
2016-07-12,437.0,434.1,434.1,434.1,5.0,43.0
2016-07-13,436.1,437.05,437.05,435.85,10.0,48.0
2016-07-14,439.8,441.6,441.6,441.6,5.0,53.0
2016-07-15,439.15,437.65,437.7,437.65,6.0,58.0
2016-07-18,440.0,0.0,0.0,0.0,0.0,57.0
2016-07-19,439.45,437.5,437.5,437.5,10.0,57.0
2016-07-20,443.75,0.0,0.0,0.0,0.0,58.0
2016-07-21,443.5,0.0,0.0,0.0,0.0,58.0
2016-07-22,444.9,444.0,444.0,444.0,1.0,58.0
2016-07-25,444.3,0.0,0.0,0.0,0.0,59.0
2016-07-26,445.55,0.0,0.0,0.0,0.0,59.0
2016-07-27,444.5,0.0,0.0,0.0,0.0,59.0
2016-07-28,439.4,0.0,0.0,0.0,0.0,59.0
2016-07-29,441.45,438.95,438.95,438.45,2.0,59.0
2016-08-01,436.55,0.0,0.0,0.0,0.0,59.0
2016-08-02,430.15,429.9,429.9,429.0,4.0,59.0
2016-08-03,432.0,0.0,0.0,0.0,0.0,58.0
2016-08-04,436.85,0.0,0.0,0.0,0.0,60.0
2016-08-05,441.5,440.0,440.0,440.0,2.0,60.0
2016-08-08,442.4,0.0,0.0,0.0,0.0,62.0
2016-08-09,447.15,0.0,0.0,0.0,0.0,62.0
2016-08-10,445.45,447.05,447.05,446.45,6.0,62.0
2016-08-11,449.95,0.0,0.0,0.0,0.0,65.0
2016-08-12,448.55,449.35,449.35,449.35,1.0,62.0
2016-08-15,448.95,449.45,449.45,449.45,4.0,63.0
2016-08-16,445.85,0.0,0.0,0.0,0.0,63.0
2016-08-17,442.0,443.0,443.0,443.0,1.0,63.0
2016-08-18,446.15,0.0,0.0,0.0,0.0,63.0
2016-08-19,443.45,0.0,0.0,0.0,0.0,63.0
2016-08-22,442.6,0.0,0.0,0.0,0.0,63.0
2016-08-23,447.35,0.0,0.0,0.0,0.0,82.0
2016-08-24,447.4,446.7,446.7,446.4,2.0,82.0
2016-08-25,445.2,0.0,0.0,0.0,0.0,83.0
2016-08-26,448.25,448.5,448.5,448.25,2.0,83.0
2016-08-29,447.45,0.0,0.0,0.0,0.0,85.0
2016-08-30,451.15,0.0,0.0,0.0,0.0,85.0
2016-08-31,449.75,0.0,0.0,0.0,0.0,85.0
2016-09-01,449.2,452.55,452.85,452.3,28.0,85.0
2016-09-02,458.95,455.0,455.0,455.0,1.0,109.0
2016-09-05,459.5,0.0,0.0,0.0,0.0,110.0
2016-09-06,456.45,0.0,0.0,0.0,0.0,110.0
2016-09-07,458.65,0.0,0.0,0.0,0.0,110.0
2016-09-08,454.85,0.0,0.0,0.0,0.0,110.0
2016-09-09,448.35,451.0,451.0,445.3,4.0,110.0
2016-09-12,443.1,440.5,442.45,440.5,8.0,110.0
2016-09-13,438.1,439.85,439.85,436.95,7.0,114.0
2016-09-14,436.7,440.4,440.4,436.5,62.0,117.0
2016-09-15,438.95,0.0,0.0,0.0,0.0,135.0
2016-09-16,434.85,438.5,438.5,435.95,13.0,135.0
2016-09-19,440.45,0.0,0.0,0.0,0.0,145.0
2016-09-20,440.25,439.55,439.55,439.3,10.0,148.0
2016-09-21,443.3,444.65,445.5,444.65,11.0,153.0
2016-09-22,451.35,447.55,452.7,447.55,20.0,164.0
2016-09-23,450.35,0.0,0.0,0.0,0.0,179.0
2016-09-26,443.75,0.0,0.0,0.0,0.0,179.0
2016-09-27,443.75,0.0,0.0,0.0,0.0,179.0
2016-09-28,446.2,446.95,446.95,446.95,1.0,179.0
2016-09-29,447.45,0.0,0.0,0.0,0.0,178.0
2016-09-30,448.2,445.0,445.0,445.0,1.0,178.0
2016-10-03,448.85,447.5,447.5,447.5,1.0,178.0
2016-10-04,454.2,455.75,455.75,455.75,1.0,179.0
2016-10-05,452.0,450.65,451.9,450.65,62.0,180.0
2016-10-06,450.75,0.0,0.0,0.0,0.0,242.0
2016-10-07,446.0,446.8,446.8,446.5,2.0,242.0
2016-10-10,451.2,446.45,446.45,446.45,6.0,243.0
2016-10-11,447.2,450.9,450.9,446.65,23.0,250.0
2016-10-12,446.6,0.0,0.0,0.0,0.0,265.0
2016-10-13,441.2,438.9,441.1,438.9,18.0,269.0
2016-10-14,446.45,444.1,448.3,444.1,41.0,269.0
2016-10-17,444.0,444.75,444.9,444.75,51.0,289.0
2016-10-18,449.15,0.0,0.0,0.0,0.0,308.0
2016-10-20,452.2,451.55,451.55,449.85,24.0,353.0
2016-10-21,453.55,0.0,0.0,0.0,0.0,363.0
2016-10-24,455.9,0.0,0.0,0.0,0.0,363.0
2016-10-25,455.45,457.0,457.0,454.95,2.0,363.0
2016-10-26,452.0,451.75,452.0,451.75,4.0,364.0
2016-10-27,452.35,451.5,451.5,451.5,1.0,366.0
2016-10-28,452.0,0.0,0.0,0.0,0.0,367.0
2016-10-31,449.2,0.0,0.0,0.0,0.0,367.0
2016-11-01,446.35,451.05,451.05,451.05,4.0,367.0
2016-11-02,440.4,442.9,442.9,441.2,24.0,367.0
2016-11-03,438.95,442.8,442.8,441.9,72.0,349.0
2016-11-04,437.15,436.15,436.15,436.15,5.0,394.0
2016-11-07,444.85,439.9,444.25,439.9,24.0,394.0
2016-11-08,446.8,448.7,448.7,448.7,1.0,407.0
2016-11-09,451.0,434.95,443.25,434.95,9.0,407.0
2016-11-10,448.0,455.4,455.4,448.25,802.0,402.0
2016-11-11,443.4,444.95,444.95,444.95,1.0,1059.0
2016-11-14,444.65,445.75,445.75,445.75,1.0,1059.0
2016-11-15,448.4,0.0,0.0,0.0,0.0,1059.0
2016-11-16,447.5,0.0,0.0,0.0,0.0,1059.0
2016-11-17,449.65,446.9,448.75,446.6,433.0,1059.0
2016-11-18,448.55,0.0,0.0,0.0,0.0,1455.0
2016-11-21,450.9,450.0,451.2,450.0,11.0,1455.0
2016-11-22,454.2,455.25,455.25,455.25,5.0,1464.0
2016-11-23,454.25,456.5,456.5,453.5,2.0,1469.0
2016-11-24,455.3,0.0,0.0,0.0,0.0,1470.0
2016-11-25,455.85,0.0,0.0,0.0,0.0,1470.0
2016-11-28,450.55,449.35,449.35,449.35,1.0,1470.0
2016-11-29,450.4,447.5,447.5,447.5,1.0,1470.0
2016-11-30,455.05,453.25,454.75,453.25,2.0,1470.0
2016-12-01,451.5,451.0,451.9,449.0,5.0,1472.0
2016-12-02,447.55,446.0,448.25,443.7,59.0,1472.0
2016-12-05,452.45,449.9,449.9,449.9,1.0,1484.0
2016-12-06,457.25,456.5,458.55,456.5,2.0,1483.0
2016-12-07,460.1,461.0,462.95,460.2,28.0,1484.0
2016-12-08,464.6,463.5,465.65,463.5,4.0,1491.0
2016-12-09,467.65,465.5,468.5,465.3,84.0,1495.0
2016-12-12,468.35,468.6,468.65,467.55,13.0,1567.0
2016-12-13,471.55,471.35,472.5,470.8,95.0,1581.0
2016-12-14,470.1,471.2,471.95,470.3,58.0,1673.0
2016-12-15,474.5,471.65,475.0,471.65,451.0,1704.0
2016-12-16,475.55,473.8,476.9,473.8,134.0,2168.0
2016-12-19,478.35,476.9,478.05,476.9,78.0,2184.0
2016-12-20,482.05,481.65,481.65,481.6,70.0,2213.0
2016-12-21,481.2,0.0,0.0,0.0,0.0,2243.0
2016-12-22,480.5,480.35,480.8,480.35,5.0,2243.0
2016-12-23,480.85,481.1,481.1,480.5,3.0,2243.0
2016-12-27,481.55,0.0,0.0,0.0,0.0,2238.0
2016-12-28,482.15,0.0,0.0,0.0,0.0,2237.0
2016-12-29,480.45,480.95,480.95,480.95,57.0,2237.0
2016-12-30,481.1,479.0,481.5,479.0,22.0,2287.0
2017-01-02,484.45,0.0,0.0,0.0,0.0,2265.0
2017-01-03,485.8,486.35,486.35,485.9,43.0,2265.0
2017-01-04,485.45,485.1,485.35,485.1,15.0,2233.0
2017-01-05,484.85,486.1,486.15,484.65,55.0,2248.0
2017-01-06,484.85,484.15,484.2,483.15,51.0,2271.0
2017-01-09,482.95,482.45,482.45,482.45,2.0,2258.0
2017-01-10,482.65,483.05,483.05,483.05,1.0,2258.0
2017-01-11,484.5,483.85,486.2,483.8,80.0,2259.0
2017-01-12,481.0,483.3,484.25,480.9,21.0,2287.0
2017-01-13,486.05,484.45,484.85,484.45,4.0,2300.0
2017-01-16,482.05,483.7,483.8,482.3,121.0,2301.0
2017-01-17,479.7,481.15,481.85,478.8,249.0,2331.0
2017-01-18,482.65,482.35,483.65,481.2,109.0,2456.0
2017-01-19,482.55,484.3,484.4,481.35,536.0,2510.0
2017-01-20,483.85,482.35,485.5,481.9,78.0,2779.0
2017-01-23,480.75,482.05,482.6,479.15,72.0,2806.0
2017-01-24,481.05,481.05,483.3,480.2,180.0,2809.0
2017-01-25,486.05,484.4,486.65,484.4,24.0,2699.0
2017-01-26,484.4,486.15,486.2,484.35,69.0,2697.0
2017-01-27,483.9,483.95,483.95,483.05,2.0,2698.0
2017-01-30,477.5,481.4,481.4,476.8,77.0,2700.0
2017-01-31,474.75,480.05,480.05,474.6,57.0,2637.0
2017-02-01,477.7,479.0,479.95,477.2,78.0,2610.0
2017-02-02,480.25,479.05,481.55,479.05,62.0,2670.0
2017-02-03,484.0,480.9,484.15,480.9,4.0,2655.0
2017-02-06,480.05,485.0,485.0,479.0,82.0,2655.0
2017-02-07,482.35,482.3,482.65,482.2,409.0,2720.0
2017-02-08,481.55,481.1,481.6,478.3,17.0,3124.0
2017-02-09,487.1,483.75,488.25,483.75,237.0,3135.0
2017-02-10,488.15,489.45,490.0,486.75,852.0,3200.0
2017-02-13,492.65,489.6,494.05,489.4,8853.0,3305.0
2017-02-14,493.2,493.45,495.0,492.15,27615.0,10542.0
2017-02-15,495.2,495.1,496.7,493.25,38225.0,32094.0
2017-02-16,493.95,495.8,496.1,492.8,20333.0,59335.0
2017-02-17,498.9,493.6,502.55,489.65,56965.0,70225.0
2017-02-20,495.5,496.2,498.65,494.05,21290.0,80086.0
2017-02-21,498.4,495.55,499.75,494.3,24011.0,74091.0
2017-02-22,498.9,499.6,500.8,496.7,30599.0,72176.0
2017-02-23,497.5,498.85,500.4,496.85,21107.0,73287.0
2017-02-24,494.8,497.0,497.5,491.05,33474.0,70187.0
2017-02-27,494.7,496.15,497.15,493.85,23168.0,72543.0
2017-02-28,495.3,496.25,496.6,491.75,28229.0,70221.0
2017-03-01,504.95,497.1,506.5,496.85,39085.0,74157.0
2017-03-02,503.65,505.25,506.25,502.35,22949.0,77483.0
2017-03-03,505.8,502.65,507.15,501.45,25716.0,75776.0
2017-03-06,503.6,504.85,505.35,501.35,21056.0,75954.0
2017-03-07,502.9,504.7,504.9,502.2,20052.0,74678.0
2017-03-08,502.75,502.05,505.9,500.7,25017.0,75523.0
2017-03-09,507.7,504.35,508.15,503.35,31509.0,74759.0
2017-03-10,511.15,509.3,514.0,509.25,34286.0,77172.0
2017-03-13,511.9,511.25,513.15,510.6,26470.0,76589.0
2017-03-14,510.1,512.85,513.0,508.65,55660.0,78648.0
2017-03-15,511.7,511.05,514.25,510.7,48452.0,84862.0
2017-03-16,514.5,515.2,516.8,513.25,34780.0,59886.0
2017-03-17,516.25,514.4,517.15,513.0,6311.0,25861.0
