Date,Settle,Open,High,Low,Volume,Interest
2017-02-22,490.2,489.2,489.2,488.8,5.0,584.0
2017-02-23,488.8,489.25,490.95,488.55,40.0,585.0
2017-02-24,486.05,484.0,486.4,483.5,15.0,613.0
2017-02-27,485.95,485.5,485.5,485.5,1.0,614.0
2017-02-28,486.55,486.85,487.25,486.7,32.0,613.0
2017-03-01,496.1,491.75,495.8,491.75,17.0,613.0
2017-03-02,494.8,494.45,494.45,494.1,7.0,613.0
2017-03-03,496.9,496.4,496.95,496.25,5.0,605.0
2017-03-06,494.7,495.0,495.4,494.3,95.0,604.0
2017-03-07,494.0,495.5,495.5,493.75,201.0,603.0
2017-03-08,493.8,493.15,494.2,492.25,135.0,813.0
2017-03-09,498.75,495.6,498.8,495.6,531.0,918.0
2017-03-10,502.25,502.8,504.85,501.5,60.0,1412.0
2017-03-13,503.0,503.1,504.2,502.45,281.0,1458.0
2017-03-14,501.2,504.1,504.1,500.3,166.0,1611.0
2017-03-15,503.0,502.25,503.75,502.25,45.0,1742.0
2017-03-16,505.8,507.5,507.5,506.65,26.0,1746.0
2017-03-17,507.5,505.75,507.75,505.75,45.0,1760.0
2017-03-20,506.35,0.0,0.0,0.0,0.0,1762.0
2017-03-21,504.85,507.5,508.75,502.85,19.0,1762.0
2017-03-22,500.8,501.65,502.2,498.0,27.0,1765.0
2017-03-23,503.95,501.0,502.1,500.65,12.0,1771.0
2017-03-24,502.85,503.5,503.5,501.95,25.0,1757.0
2017-03-27,501.15,498.35,500.6,498.35,27.0,1772.0
2017-03-28,503.95,501.8,504.6,501.7,18.0,1753.0
2017-03-29,505.4,504.15,505.1,504.15,30.0,1750.0
2017-03-30,507.5,505.05,505.05,505.05,10.0,1749.0
2017-03-31,508.35,506.45,507.15,506.45,19.0,1749.0
2017-04-03,505.4,509.05,509.05,509.05,1.0,1744.0
2017-04-04,506.1,506.25,506.25,505.0,6.0,1734.0
2017-04-05,506.85,0.0,0.0,0.0,0.0,1729.0
2017-04-06,508.25,503.2,504.95,503.2,17.0,1729.0
2017-04-07,510.65,507.1,508.0,507.1,4.0,1712.0
2017-04-10,511.15,509.95,511.55,509.5,26.0,1712.0
2017-04-11,510.4,509.45,509.45,509.45,5.0,1712.0
2017-04-12,509.85,509.95,509.95,509.95,1.0,1717.0
2017-04-13,507.8,507.8,507.8,507.15,11.0,1717.0
2017-04-18,502.8,508.3,508.3,503.25,84.0,1728.0
2017-04-19,504.55,503.85,507.05,503.1,177.0,1758.0
2017-04-20,504.95,505.95,506.9,504.7,197.0,1913.0
2017-04-21,505.4,505.65,506.7,503.6,84.0,1981.0
2017-04-24,517.4,509.85,518.8,509.85,126.0,1954.0
2017-04-25,517.7,518.75,519.85,517.6,131.0,1988.0
2017-04-26,518.05,517.65,517.65,517.65,16.0,2099.0
2017-04-27,516.15,515.65,516.0,515.4,35.0,2115.0
2017-04-28,515.8,516.45,516.45,515.5,17.0,2120.0
2017-05-02,520.15,518.5,520.4,518.5,25.0,2132.0
2017-05-03,519.85,520.05,520.25,518.65,25.0,2150.0
2017-05-04,523.55,521.9,524.0,521.65,458.0,2146.0
2017-05-05,528.6,522.35,530.1,522.35,43.0,2549.0
2017-05-08,529.6,530.3,530.5,528.2,16.0,2582.0
2017-05-09,531.55,530.3,533.0,530.3,18.0,2588.0
2017-05-10,532.45,532.5,532.95,531.25,1031.0,2588.0
2017-05-11,531.05,533.1,534.0,530.0,46.0,3435.0
2017-05-12,531.7,538.25,538.25,530.3,263.0,3458.0
2017-05-15,533.15,533.05,533.85,531.65,8629.0,3711.0
2017-05-16,533.5,533.35,534.0,531.85,34394.0,9723.0
2017-05-17,526.85,531.7,533.05,522.85,45055.0,36744.0
2017-05-18,523.85,524.0,528.4,518.7,20938.0,64255.0
2017-05-19,526.1,525.0,526.7,523.6,27044.0,70001.0
2017-05-23,527.55,526.65,528.85,525.2,21457.0,71799.0
2017-05-24,527.25,527.55,528.5,526.25,15336.0,71731.0
2017-05-25,526.8,528.15,529.15,524.35,25571.0,71170.0
2017-05-26,527.4,526.5,527.6,524.35,20322.0,74292.0
2017-05-29,527.05,527.7,527.85,525.7,9353.0,73066.0
2017-05-31,523.45,524.7,527.0,523.05,29268.0,72934.0
